348292.000,5982686.000,1111.600
348294.000,5982686.000,1111.780
348296.000,5982686.000,1111.960
348298.000,5982686.000,1112.000
348300.000,5982686.000,1111.980
348302.000,5982686.000,1111.970
348304.000,5982686.000,1112.030
348306.000,5982686.000,1111.940
348308.000,5982686.000,1111.790
348310.000,5982686.000,1111.670
348312.000,5982686.000,1111.610
348314.000,5982686.000,1111.670
348316.000,5982686.000,1111.590
348318.000,5982686.000,1111.900
348320.000,5982686.000,1111.950
348322.000,5982686.000,1112.130
348324.000,5982686.000,1112.130
348326.000,5982686.000,1111.940
348328.000,5982686.000,1112.130
348330.000,5982686.000,1111.970
348332.000,5982686.000,1111.950
348334.000,5982686.000,1112.010
348336.000,5982686.000,1112.050
348338.000,5982686.000,1112.050
348340.000,5982686.000,1112.050
348342.000,5982686.000,1112.040
348344.000,5982686.000,1112.030
348346.000,5982686.000,1112.090
348348.000,5982686.000,1112.040
348350.000,5982686.000,1112.170
348352.000,5982686.000,1112.170
348354.000,5982686.000,1112.320
348356.000,5982686.000,1112.320
348358.000,5982686.000,1112.320
348360.000,5982686.000,1111.780
348166.000,5982688.000,1119.190
348168.000,5982688.000,1119.160
348170.000,5982688.000,1119.160
348172.000,5982688.000,1119.010
348174.000,5982688.000,1118.770
348176.000,5982688.000,1118.640
348178.000,5982688.000,1118.650
348180.000,5982688.000,1118.650
348182.000,5982688.000,1118.180
348184.000,5982688.000,1118.030
348186.000,5982688.000,1117.930
348188.000,5982688.000,1117.700
348190.000,5982688.000,1117.790
348192.000,5982688.000,1117.880
348194.000,5982688.000,1118.070
348196.000,5982688.000,1118.170
348198.000,5982688.000,1118.140
348200.000,5982688.000,1118.060
348202.000,5982688.000,1117.980
348204.000,5982688.000,1118.000
348206.000,5982688.000,1113.340
348208.000,5982688.000,1113.350
348210.000,5982688.000,1113.420
348212.000,5982688.000,1113.440
348214.000,5982688.000,1113.390
348216.000,5982688.000,1113.370
348218.000,5982688.000,1113.210
348220.000,5982688.000,1113.090
